State,District,Crops,Min Price,Max Price,Modal Price
Telangana,Khammam,Paddy(Dhan)(Common),2030.0,2060.0,2040.0
Telangana,Khammam,Cotton,6500.0,7000.0,6800.0
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2050.0,2050.0,2050.0
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2020.0,2060.0,2040.0
Telangana,Medak,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Medak,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Arhar (Tur/Red Gram)(Whole),6600.0,6600.0,6600.0
Telangana,Nalgonda,Paddy(Dhan)(Basmati),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Cotton,5980.0,6180.0,6080.0
Telangana,Nalgonda,Cotton,5980.0,6180.0,6080.0
Telangana,Nalgonda,Paddy(Dhan)(Common),1940.0,2060.0,2040.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2000.0,2060.0,2040.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Cotton,6380.0,6380.0,6380.0
Telangana,Nalgonda,Maize,1930.0,1930.0,1930.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2203.0,2203.0,2203.0
Telangana,Nalgonda,Cotton,7150.0,7150.0,7150.0
Telangana,Nizamabad,Maize,1962.0,1962.0,1962.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Nizamabad,Maize,1962.0,1962.0,1962.0
Telangana,Ranga Reddy,Maize,1962.0,1962.0,1962.0
Telangana,Ranga Reddy,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Ranga Reddy,Paddy(Dhan)(Common),1900.0,2100.0,2000.0
Telangana,Warangal,Cotton,6100.0,6300.0,6200.0
Telangana,Warangal,Cotton,6600.0,6600.0,6600.0
Uttar Pradesh,Agra,Wheat,2250.0,2300.0,2270.0
Uttar Pradesh,Aligarh,Arhar (Tur/Red Gram)(Whole),8200.0,8400.0,8300.0
Uttar Pradesh,Aligarh,Bajra(Pearl Millet/Cumbu),2120.0,2150.0,2140.0
Uttar Pradesh,Aligarh,Barley (Jau),2210.0,2250.0,2230.0
Uttar Pradesh,Aligarh,Bengal Gram(Gram)(Whole),5500.0,5600.0,5560.0
Uttar Pradesh,Aligarh,Green Gram (Moong)(Whole),7700.0,7800.0,7760.0
Uttar Pradesh,Aligarh,Lentil (Masur)(Whole),6900.0,7000.0,6960.0
Uttar Pradesh,Aligarh,Maize,1970.0,2020.0,2000.0
Uttar Pradesh,Aligarh,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Aligarh,Mustard Oil,12750.0,12850.0,12800.0
Uttar Pradesh,Aligarh,Paddy(Dhan)(Basmati),3000.0,3100.0,3050.0
Uttar Pradesh,Aligarh,Wheat,2220.0,2260.0,2240.0
Uttar Pradesh,Aligarh,Maize,1600.0,1800.0,1700.0
Uttar Pradesh,Aligarh,Wheat,2100.0,2200.0,2150.0
Uttar Pradesh,Aligarh,Arhar Dal(Tur Dal),12450.0,12550.0,12500.0
Uttar Pradesh,Aligarh,Bajra(Pearl Millet/Cumbu),2130.0,2150.0,2140.0
Uttar Pradesh,Aligarh,Black Gram Dal (Urd Dal),9450.0,9550.0,9500.0
Uttar Pradesh,Aligarh,Maize,1970.0,2020.0,2000.0
Uttar Pradesh,Aligarh,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Aligarh,Mustard Oil,12750.0,12850.0,12800.0
Uttar Pradesh,Aligarh,Wheat,2210.0,2250.0,2230.0
Uttar Pradesh,Allahabad,Wheat,2180.0,2265.0,2240.0
Uttar Pradesh,Allahabad,Bengal Gram(Gram)(Whole),5300.0,5400.0,5365.0
Uttar Pradesh,Allahabad,Mustard,5400.0,5550.0,5460.0
Uttar Pradesh,Allahabad,Mustard Oil,12400.0,12600.0,12500.0
Uttar Pradesh,Allahabad,Wheat,2240.0,2320.0,2285.0
Uttar Pradesh,Auraiya,Arhar (Tur/Red Gram)(Whole),9000.0,9300.0,9200.0
Uttar Pradesh,Auraiya,Arhar Dal(Tur Dal),12750.0,13150.0,12950.0
Uttar Pradesh,Auraiya,Bengal Gram Dal (Chana Dal),6000.0,6400.0,6200.0
Uttar Pradesh,Auraiya,Bengal Gram(Gram)(Whole),5150.0,5480.0,5380.0
Uttar Pradesh,Auraiya,Green Gram (Moong)(Whole),7100.0,7500.0,7300.0
Uttar Pradesh,Auraiya,Mustard,5100.0,5370.0,5270.0
Uttar Pradesh,Auraiya,Mustard Oil,12200.0,12600.0,12450.0
Uttar Pradesh,Auraiya,Wheat,2200.0,2280.0,2240.0
Uttar Pradesh,Auraiya,Maize,1726.0,1785.0,1765.0
Uttar Pradesh,Auraiya,Wheat,2225.0,2300.0,2250.0
Uttar Pradesh,Badaun,Bengal Gram(Gram)(Whole),5800.0,5890.0,5840.0
Uttar Pradesh,Badaun,Black Gram (Urd Beans)(Whole),7550.0,7650.0,7590.0
Uttar Pradesh,Badaun,Green Gram (Moong)(Whole),7850.0,7950.0,7890.0
Uttar Pradesh,Badaun,Lentil (Masur)(Whole),6840.0,6940.0,6880.0
Uttar Pradesh,Badaun,Maize,1710.0,1800.0,1750.0
Uttar Pradesh,Badaun,Wheat,2290.0,2370.0,2320.0
Uttar Pradesh,Badaun,Maize,1500.0,1600.0,1550.0
Uttar Pradesh,Bahraich,Arhar Dal(Tur Dal),12950.0,13050.0,13000.0
Uttar Pradesh,Bahraich,Wheat,2260.0,2320.0,2290.0
Uttar Pradesh,Ballia,Barley (Jau),2200.0,2240.0,2220.0
Uttar Pradesh,Ballia,Bengal Gram(Gram)(Whole),5700.0,5740.0,5725.0
Uttar Pradesh,Ballia,Lentil (Masur)(Whole),6760.0,6830.0,6800.0
Uttar Pradesh,Ballia,Mustard,5470.0,5540.0,5510.0
Uttar Pradesh,Ballia,Wheat,2240.0,2280.0,2260.0
Uttar Pradesh,Ballia,Arhar Dal(Tur Dal),13160.0,13320.0,13230.0
Uttar Pradesh,Ballia,Barley (Jau),2150.0,2290.0,2210.0
Uttar Pradesh,Ballia,Bengal Gram Dal (Chana Dal),6320.0,6470.0,6400.0
Uttar Pradesh,Ballia,Bengal Gram(Gram)(Whole),5650.0,5800.0,5720.0
Uttar Pradesh,Ballia,Green Gram (Moong)(Whole),8460.0,8600.0,8520.0
Uttar Pradesh,Ballia,Lentil (Masur)(Whole),6750.0,6900.0,6820.0
Uttar Pradesh,Ballia,Mustard,5450.0,5600.0,5520.0
Uttar Pradesh,Ballia,Wheat,2180.0,2310.0,2260.0
Uttar Pradesh,Balrampur,Arhar Dal(Tur Dal),12920.0,13100.0,13000.0
Uttar Pradesh,Balrampur,Arhar Dal(Tur Dal),13050.0,13150.0,13100.0
Uttar Pradesh,Balrampur,Bengal Gram(Gram)(Whole),5575.0,5675.0,5625.0
Uttar Pradesh,Balrampur,Lentil (Masur)(Whole),6975.0,7050.0,7000.0
Uttar Pradesh,Balrampur,Mustard,5450.0,5520.0,5485.0
Uttar Pradesh,Balrampur,Paddy(Dhan)(Common),1800.0,1875.0,1850.0
Uttar Pradesh,Balrampur,Wheat,2275.0,2325.0,2300.0
Uttar Pradesh,Banda,Bengal Gram(Gram)(Whole),4850.0,5050.0,4950.0
Uttar Pradesh,Banda,Lentil (Masur)(Whole),5480.0,5640.0,5560.0
Uttar Pradesh,Banda,Wheat,2125.0,2270.0,2190.0
Uttar Pradesh,Barabanki,Arhar Dal(Tur Dal),13200.0,13280.0,13240.0
Uttar Pradesh,Barabanki,Bengal Gram Dal (Chana Dal),6200.0,6240.0,6220.0
Uttar Pradesh,Barabanki,Black Gram (Urd Beans)(Whole),8100.0,8200.0,8150.0
Uttar Pradesh,Barabanki,Lentil (Masur)(Whole),6800.0,6850.0,6830.0
Uttar Pradesh,Barabanki,Wheat,2300.0,2340.0,2320.0
Uttar Pradesh,Bareilly,Arhar Dal(Tur Dal),9925.0,10000.0,9975.0
Uttar Pradesh,Bareilly,Bengal Gram(Gram)(Whole),5825.0,5950.0,5875.0
Uttar Pradesh,Bareilly,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Bareilly,Wheat,2300.0,2400.0,2350.0
Uttar Pradesh,Basti,Arhar Dal(Tur Dal),13150.0,13250.0,13200.0
Uttar Pradesh,Basti,Bengal Gram Dal (Chana Dal),6370.0,6470.0,6420.0
Uttar Pradesh,Basti,Bengal Gram(Gram)(Whole),5680.0,5780.0,5730.0
Uttar Pradesh,Basti,Black Gram Dal (Urd Dal),9510.0,9610.0,9560.0
Uttar Pradesh,Basti,Lentil (Masur)(Whole),6790.0,6890.0,6840.0
Uttar Pradesh,Basti,Mustard,5475.0,5575.0,5525.0
Uttar Pradesh,Basti,Paddy(Dhan)(Common),1860.0,1980.0,1920.0
Uttar Pradesh,Basti,Wheat,2125.0,2330.0,2270.0
Uttar Pradesh,Bulandshahar,Paddy(Dhan)(Basmati),2700.0,2900.0,2800.0
Uttar Pradesh,Bulandshahar,Bajra(Pearl Millet/Cumbu),1800.0,1900.0,1850.0
Uttar Pradesh,Bulandshahar,Barley (Jau),1700.0,1800.0,1750.0
Uttar Pradesh,Bulandshahar,Maize,1600.0,1800.0,1700.0
Uttar Pradesh,Bulandshahar,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Bulandshahar,Wheat,2100.0,2200.0,2150.0
Uttar Pradesh,Bulandshahar,Maize,2050.0,2150.0,2100.0
Uttar Pradesh,Bulandshahar,Mustard,5380.0,5580.0,5480.0
Uttar Pradesh,Bulandshahar,Mustard Oil,11900.0,12400.0,12150.0
Uttar Pradesh,Bulandshahar,Paddy(Dhan)(Basmati),2900.0,3100.0,3000.0
Uttar Pradesh,Bulandshahar,Wheat,2165.0,2265.0,2215.0
Uttar Pradesh,Bulandshahar,Maize,1500.0,1600.0,1560.0
Uttar Pradesh,Bulandshahar,Wheat,2210.0,2400.0,2320.0
Uttar Pradesh,Chandauli,Bengal Gram(Gram)(Whole),5700.0,5800.0,5740.0
Uttar Pradesh,Chandauli,Mustard,5400.0,5525.0,5470.0
Uttar Pradesh,Chandauli,Wheat,2285.0,2345.0,2310.0
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),1900.0,1925.0,1920.0
Uttar Pradesh,Etah,Maize,1600.0,1625.0,1620.0
Uttar Pradesh,Etah,Arhar (Tur/Red Gram)(Whole),7250.0,8800.0,8380.0
Uttar Pradesh,Etah,Wheat,2125.0,2400.0,2250.0
Uttar Pradesh,Etah,Maize,1700.0,2050.0,2000.0
Uttar Pradesh,Etah,Mustard,4700.0,5700.0,5450.0
Uttar Pradesh,Etah,Arhar (Tur/Red Gram)(Whole),6650.0,6970.0,6850.0
Uttar Pradesh,Etah,Arhar Dal(Tur Dal),9800.0,10300.0,10010.0
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),2000.0,2400.0,2200.0
Uttar Pradesh,Etah,Bengal Gram(Gram)(Whole),5450.0,5700.0,5570.0
Uttar Pradesh,Etah,Black Gram Dal (Urd Dal),9200.0,9600.0,9450.0
Uttar Pradesh,Etah,Maize,1650.0,2200.0,1840.0
Uttar Pradesh,Etah,Wheat,2125.0,2400.0,2260.0
Uttar Pradesh,Etawah,Arhar Dal(Tur Dal),12700.0,13100.0,12900.0
Uttar Pradesh,Etawah,Bengal Gram Dal (Chana Dal),6050.0,6450.0,6250.0
Uttar Pradesh,Etawah,Bengal Gram(Gram)(Whole),5360.0,5560.0,5460.0
Uttar Pradesh,Etawah,Maize,1650.0,1850.0,1750.0
Uttar Pradesh,Etawah,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Etawah,Mustard Oil,12600.0,12800.0,12700.0
Uttar Pradesh,Etawah,Wheat,2190.0,2290.0,2240.0
Uttar Pradesh,Faizabad,Bengal Gram(Gram)(Whole),5590.0,5700.0,5670.0
Uttar Pradesh,Faizabad,Lentil (Masur)(Whole),6800.0,6900.0,6850.0
Uttar Pradesh,Faizabad,Maize,2000.0,2090.0,2070.0
Uttar Pradesh,Faizabad,Paddy(Dhan)(Common),1800.0,2000.0,1975.0
Uttar Pradesh,Faizabad,Wheat,2240.0,2300.0,2270.0
Uttar Pradesh,Farukhabad,Bengal Gram(Gram)(Whole),5400.0,5500.0,5465.0
Uttar Pradesh,Farukhabad,Maize,1600.0,1800.0,1700.0
Uttar Pradesh,Farukhabad,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Farukhabad,Wheat,2200.0,2350.0,2275.0
Uttar Pradesh,Farukhabad,Maize,1800.0,1820.0,1810.0
Uttar Pradesh,Farukhabad,Arhar Dal(Tur Dal),12900.0,13000.0,12950.0
Uttar Pradesh,Farukhabad,Bengal Gram Dal (Chana Dal),6150.0,6200.0,6175.0
Uttar Pradesh,Farukhabad,Bengal Gram(Gram)(Whole),5380.0,5420.0,5400.0
Uttar Pradesh,Farukhabad,Black Gram Dal (Urd Dal),8575.0,8625.0,8600.0
Uttar Pradesh,Farukhabad,Green Gram Dal (Moong Dal),8800.0,8850.0,8825.0
Uttar Pradesh,Farukhabad,Maize,1770.0,1800.0,1780.0
Uttar Pradesh,Farukhabad,Mustard,5440.0,5460.0,5450.0
Uttar Pradesh,Farukhabad,Mustard Oil,12350.0,12400.0,12375.0
Uttar Pradesh,Farukhabad,Wheat,2270.0,2290.0,2280.0
Uttar Pradesh,Farukhabad,Maize,1790.0,1810.0,1800.0
Uttar Pradesh,Farukhabad,Wheat,2280.0,2300.0,2290.0
Uttar Pradesh,Fatehpur,Arhar (Tur/Red Gram)(Whole),8760.0,8880.0,8840.0
Uttar Pradesh,Fatehpur,Arhar Dal(Tur Dal),12830.0,12980.0,12930.0
Uttar Pradesh,Fatehpur,Bengal Gram(Gram)(Whole),5200.0,5400.0,5360.0
Uttar Pradesh,Fatehpur,Green Gram (Moong)(Whole),7200.0,7560.0,7500.0
Uttar Pradesh,Fatehpur,Green Gram Dal (Moong Dal),8800.0,8900.0,8860.0
Uttar Pradesh,Fatehpur,Mustard,5300.0,5465.0,5455.0
Uttar Pradesh,Fatehpur,Mustard Oil,12300.0,12430.0,12380.0
Uttar Pradesh,Fatehpur,Paddy(Dhan)(Common),2100.0,2190.0,2150.0
Uttar Pradesh,Fatehpur,Wheat,2150.0,2300.0,2250.0
Uttar Pradesh,Fatehpur,Arhar Dal(Tur Dal),12800.0,13100.0,12950.0
Uttar Pradesh,Fatehpur,Bengal Gram Dal (Chana Dal),5950.0,6140.0,6055.0
Uttar Pradesh,Fatehpur,Bengal Gram(Gram)(Whole),5240.0,5440.0,5350.0
Uttar Pradesh,Fatehpur,Black Gram Dal (Urd Dal),8500.0,8700.0,8600.0
Uttar Pradesh,Fatehpur,Green Gram Dal (Moong Dal),8750.0,8950.0,8860.0
Uttar Pradesh,Fatehpur,Lentil (Masur)(Whole),6280.0,6460.0,6350.0
Uttar Pradesh,Fatehpur,Mustard,5260.0,5540.0,5450.0
Uttar Pradesh,Fatehpur,Mustard Oil,12400.0,12600.0,12500.0
Uttar Pradesh,Fatehpur,Wheat,2230.0,2270.0,2250.0
Uttar Pradesh,Fatehpur,Bengal Gram(Gram)(Whole),4800.0,5000.0,4900.0
Uttar Pradesh,Fatehpur,Lentil (Masur)(Whole),5300.0,5500.0,5400.0
Uttar Pradesh,Fatehpur,Wheat,2150.0,2250.0,2200.0
Uttar Pradesh,Firozabad,Arhar (Tur/Red Gram)(Whole),8680.0,8900.0,8780.0
Uttar Pradesh,Firozabad,Bajra(Pearl Millet/Cumbu),1890.0,1935.0,1920.0
Uttar Pradesh,Firozabad,Barley (Jau),2160.0,2210.0,2180.0
Uttar Pradesh,Firozabad,Jowar(Sorghum),3000.0,3100.0,3050.0
Uttar Pradesh,Firozabad,Maize,1980.0,2040.0,2015.0
Uttar Pradesh,Firozabad,Wheat,2250.0,2290.0,2270.0
Uttar Pradesh,Ghaziabad,Arhar Dal(Tur Dal),12950.0,13050.0,13000.0
Uttar Pradesh,Ghaziabad,Bengal Gram Dal (Chana Dal),6450.0,6550.0,6500.0
Uttar Pradesh,Ghaziabad,Bengal Gram(Gram)(Whole),5750.0,5850.0,5800.0
Uttar Pradesh,Ghaziabad,Black Gram Dal (Urd Dal),9550.0,9650.0,9600.0
Uttar Pradesh,Ghaziabad,Green Gram Dal (Moong Dal),9550.0,9650.0,9600.0
Uttar Pradesh,Ghaziabad,Mustard,5425.0,5475.0,5450.0
Uttar Pradesh,Ghaziabad,Mustard Oil,12050.0,12150.0,12100.0
Uttar Pradesh,Ghaziabad,Wheat,2240.0,2260.0,2250.0
Uttar Pradesh,Ghazipur,Arhar Dal(Tur Dal),12980.0,13020.0,13000.0
Uttar Pradesh,Ghazipur,Barley (Jau),2150.0,2190.0,2170.0
Uttar Pradesh,Ghazipur,Bengal Gram Dal (Chana Dal),6380.0,6420.0,6400.0
Uttar Pradesh,Ghazipur,Bengal Gram(Gram)(Whole),5690.0,5730.0,5710.0
Uttar Pradesh,Ghazipur,Black Gram Dal (Urd Dal),9480.0,9520.0,9500.0
Uttar Pradesh,Ghazipur,Lentil (Masur)(Whole),6790.0,6830.0,6810.0
Uttar Pradesh,Ghazipur,Mustard,5450.0,5490.0,5470.0
Uttar Pradesh,Ghazipur,Mustard Oil,13120.0,13160.0,13140.0
Uttar Pradesh,Ghazipur,Wheat,2260.0,2300.0,2280.0
Uttar Pradesh,Gonda,Paddy(Dhan)(Common),1830.0,1860.0,1850.0
Uttar Pradesh,Gonda,Wheat,2280.0,2310.0,2300.0
Uttar Pradesh,Hardoi,Wheat,2000.0,2100.0,2050.0
Uttar Pradesh,Hardoi,Arhar Dal(Tur Dal),12450.0,12550.0,12500.0
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5680.0,5640.0
Uttar Pradesh,Hardoi,Maize,2000.0,2080.0,2040.0
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),2000.0,2080.0,2040.0
Uttar Pradesh,Hardoi,Wheat,2240.0,2320.0,2280.0
Uttar Pradesh,Hathras,Bajra(Pearl Millet/Cumbu),2060.0,2180.0,2130.0
Uttar Pradesh,Hathras,Maize,1900.0,2090.0,2070.0
Uttar Pradesh,Hathras,Mustard,5400.0,5500.0,5440.0
Uttar Pradesh,Hathras,Wheat,2200.0,2270.0,2240.0
Uttar Pradesh,Jalaun (Orai),Wheat,2140.0,2180.0,2170.0
Uttar Pradesh,Jaunpur,Arhar Dal(Tur Dal),13000.0,13200.0,13100.0
Uttar Pradesh,Jaunpur,Green Gram (Moong)(Whole),9550.0,9650.0,9600.0
Uttar Pradesh,Jaunpur,Green Gram Dal (Moong Dal),9550.0,9650.0,9600.0
Uttar Pradesh,Jaunpur,Wheat,2270.0,2330.0,2300.0
Uttar Pradesh,Jaunpur,Bengal Gram Dal (Chana Dal),6260.0,6460.0,6360.0
Uttar Pradesh,Jaunpur,Bengal Gram(Gram)(Whole),5640.0,5840.0,5740.0
Uttar Pradesh,Jaunpur,Lentil (Masur)(Whole),6710.0,6910.0,6810.0
Uttar Pradesh,Jaunpur,Mustard,5400.0,5600.0,5500.0
Uttar Pradesh,Jaunpur,Wheat,2200.0,2400.0,2300.0
Uttar Pradesh,Jhansi,Bengal Gram(Gram)(Whole),5000.0,5360.0,5350.0
Uttar Pradesh,Jhansi,Lentil (Masur)(Whole),5400.0,5600.0,5550.0
Uttar Pradesh,Jhansi,Wheat,2125.0,2320.0,2230.0
Uttar Pradesh,Jhansi,Wheat,2125.0,2300.0,2250.0
Uttar Pradesh,Kannuj,Maize,1750.0,1850.0,1800.0
Uttar Pradesh,Kannuj,Mustard Oil,12300.0,12500.0,12450.0
Uttar Pradesh,Kannuj,Wheat,2200.0,2320.0,2280.0
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram)(Whole),8700.0,8800.0,8750.0
Uttar Pradesh,Kanpur,Bajra(Pearl Millet/Cumbu),2300.0,2400.0,2335.0
Uttar Pradesh,Kanpur,Barley (Jau),2100.0,2200.0,2160.0
Uttar Pradesh,Kanpur,Bengal Gram(Gram)(Whole),5300.0,5400.0,5380.0
Uttar Pradesh,Kanpur,Green Gram (Moong)(Whole),7600.0,7700.0,7625.0
Uttar Pradesh,Kanpur,Maize,1750.0,1850.0,1790.0
Uttar Pradesh,Kanpur,Mustard,5400.0,5500.0,5420.0
Uttar Pradesh,Kanpur,Wheat,2300.0,2400.0,2350.0
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram)(Whole),8650.0,8750.0,8700.0
Uttar Pradesh,Kanpur,Barley (Jau),2080.0,2185.0,2130.0
Uttar Pradesh,Kanpur,Bengal Gram(Gram)(Whole),5300.0,5400.0,5350.0
Uttar Pradesh,Kanpur,Green Gram (Moong)(Whole),7500.0,7600.0,7560.0
Uttar Pradesh,Kanpur,Maize,1700.0,1800.0,1760.0
Uttar Pradesh,Kanpur,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Kanpur,Wheat,2200.0,2300.0,2245.0
Uttar Pradesh,Khiri (Lakhimpur),Arhar Dal(Tur Dal),12200.0,12600.0,12450.0
Uttar Pradesh,Khiri (Lakhimpur),Black Gram Dal (Urd Dal),8950.0,9060.0,9020.0
Uttar Pradesh,Khiri (Lakhimpur),Mustard Oil,14300.0,14540.0,14400.0
Uttar Pradesh,Khiri (Lakhimpur),Paddy(Dhan)(Common),1900.0,1980.0,1950.0
Uttar Pradesh,Khiri (Lakhimpur),Wheat,2170.0,2260.0,2200.0
Uttar Pradesh,Khiri (Lakhimpur),Arhar Dal(Tur Dal),12510.0,12630.0,12575.0
Uttar Pradesh,Khiri (Lakhimpur),Black Gram Dal (Urd Dal),9000.0,9080.0,9030.0
Uttar Pradesh,Khiri (Lakhimpur),Mustard Oil,14510.0,14610.0,14570.0
Uttar Pradesh,Khiri (Lakhimpur),Paddy(Dhan)(Common),1940.0,2020.0,1980.0
Uttar Pradesh,Khiri (Lakhimpur),Wheat,2240.0,2320.0,2285.0
Uttar Pradesh,Khiri (Lakhimpur),Wheat,2250.0,2250.0,2250.0
Uttar Pradesh,Lakhimpur,Bengal Gram(Gram)(Whole),5620.0,5690.0,5650.0
Uttar Pradesh,Lakhimpur,Lentil (Masur)(Whole),6750.0,6830.0,6790.0
Uttar Pradesh,Lakhimpur,Maize,2020.0,2090.0,2050.0
Uttar Pradesh,Lakhimpur,Mustard,5450.0,5570.0,5500.0
Uttar Pradesh,Lakhimpur,Paddy(Dhan)(Common),1965.0,2050.0,1990.0
Uttar Pradesh,Lakhimpur,Wheat,2250.0,2320.0,2275.0
Uttar Pradesh,Lalitpur,Barley (Jau),1900.0,2000.0,2000.0
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5335.0,5400.0,5400.0
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6000.0,6100.0,6100.0
Uttar Pradesh,Lalitpur,Wheat,2125.0,2200.0,2200.0
Uttar Pradesh,Lucknow,Arhar Dal(Tur Dal),12650.0,12750.0,12700.0
Uttar Pradesh,Lucknow,Bengal Gram Dal (Chana Dal),6150.0,6250.0,6200.0
Uttar Pradesh,Lucknow,Bengal Gram(Gram)(Whole),5620.0,5700.0,5680.0
Uttar Pradesh,Lucknow,Black Gram (Urd Beans)(Whole),7860.0,7960.0,7910.0
Uttar Pradesh,Lucknow,Black Gram Dal (Urd Dal),9000.0,9100.0,9050.0
Uttar Pradesh,Lucknow,Green Gram (Moong)(Whole),8000.0,8100.0,8050.0
Uttar Pradesh,Lucknow,Mustard,5450.0,5550.0,5500.0
Uttar Pradesh,Lucknow,Wheat,2260.0,2360.0,2310.0
Uttar Pradesh,Maharajganj,Paddy(Dhan)(Common),2400.0,2500.0,2450.0
Uttar Pradesh,Maharajganj,Wheat,2150.0,2250.0,2200.0
Uttar Pradesh,Mahoba,Barley (Jau),1750.0,1850.0,1800.0
Uttar Pradesh,Mahoba,Bengal Gram(Gram)(Whole),5100.0,5250.0,5150.0
Uttar Pradesh,Mahoba,Lentil (Masur)(Whole),5480.0,5600.0,5520.0
Uttar Pradesh,Mahoba,Wheat,2150.0,2300.0,2200.0
Uttar Pradesh,Mainpuri,Maize,1700.0,1760.0,1730.0
Uttar Pradesh,Mainpuri,Wheat,2200.0,2220.0,2210.0
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),12600.0,12800.0,12700.0
Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),5500.0,5650.0,5570.0
Uttar Pradesh,Mainpuri,Maize,1875.0,2075.0,1975.0
Uttar Pradesh,Mainpuri,Wheat,2100.0,2300.0,2200.0
Uttar Pradesh,Mainpuri,Arhar (Tur/Red Gram)(Whole),8540.0,8745.0,8650.0
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),12600.0,12800.0,12700.0
Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),5460.0,5650.0,5570.0
Uttar Pradesh,Mainpuri,Black Gram Dal (Urd Dal),9440.0,9630.0,9550.0
Uttar Pradesh,Mainpuri,Maize,1865.0,2090.0,2000.0
Uttar Pradesh,Mainpuri,Mustard,5330.0,5525.0,5455.0
Uttar Pradesh,Mainpuri,Wheat,2190.0,2210.0,2201.0
Uttar Pradesh,Mirzapur,Arhar (Tur/Red Gram)(Whole),7425.0,7525.0,7485.0
Uttar Pradesh,Mirzapur,Arhar Dal(Tur Dal),13000.0,13175.0,13100.0
Uttar Pradesh,Mirzapur,Bengal Gram Dal (Chana Dal),6275.0,6385.0,6315.0
Uttar Pradesh,Mirzapur,Bengal Gram(Gram)(Whole),5600.0,5775.0,5700.0
Uttar Pradesh,Mirzapur,Black Gram Dal (Urd Dal),9435.0,9525.0,9485.0
Uttar Pradesh,Mirzapur,Lentil (Masur)(Whole),6460.0,6785.0,6515.0
Uttar Pradesh,Mirzapur,Mustard,5475.0,5575.0,5525.0
Uttar Pradesh,Mirzapur,Mustard Oil,12900.0,13000.0,12975.0
Uttar Pradesh,Mirzapur,Wheat,2225.0,2350.0,2285.0
Uttar Pradesh,Muradabad,Wheat,2340.0,2360.0,2350.0
Uttar Pradesh,Muzaffarnagar,Arhar (Tur/Red Gram)(Whole),8400.0,8500.0,8450.0
Uttar Pradesh,Muzaffarnagar,Arhar Dal(Tur Dal),12650.0,12750.0,12700.0
Uttar Pradesh,Muzaffarnagar,Barley (Jau),2240.0,2280.0,2260.0
Uttar Pradesh,Muzaffarnagar,Bengal Gram Dal (Chana Dal),6530.0,6630.0,6580.0
Uttar Pradesh,Muzaffarnagar,Bengal Gram(Gram)(Whole),5750.0,5810.0,5780.0
Uttar Pradesh,Muzaffarnagar,Black Gram (Urd Beans)(Whole),8675.0,8775.0,8725.0
Uttar Pradesh,Muzaffarnagar,Black Gram Dal (Urd Dal),9515.0,9605.0,9565.0
Uttar Pradesh,Muzaffarnagar,Green Gram (Moong)(Whole),8550.0,8650.0,8600.0
Uttar Pradesh,Muzaffarnagar,Green Gram Dal (Moong Dal),9520.0,9600.0,9560.0
